task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
36	66/f9fb86	2194569	NFCORE_METATDENOVO:METATDENOVO:UNPIGZ_CONTIGS (megahit_assembly.contigs.fa.gz)	COMPLETED	0	2023-10-09 15:20:11.510	4.1s	1s	158.6%	3.6 MB	44.6 MB	20.5 MB	69.4 MB
39	43/207a6d	2195220	NFCORE_METATDENOVO:METATDENOVO:TRANSRATE (megahit)	COMPLETED	0	2023-10-09 15:20:16.605	8.3s	8s	99.4%	374.3 MB	587.1 MB	72.8 MB	2.6 MB
38	90/8b76e9	2194357	NFCORE_METATDENOVO:METATDENOVO:PRODIGAL:PRODIGAL_MODULE (megahit.prodigal)	COMPLETED	0	2023-10-09 15:20:10.503	2m 58s	2m 57s	117.4%	54.6 MB	141.6 MB	451.1 MB	535.5 MB
37	f9/675e1b	2198924	NFCORE_METATDENOVO:METATDENOVO:BBMAP_INDEX (megahit_assembly.contigs.fa.gz)	COMPLETED	0	2023-10-09 15:23:08.544	13s	11s	283.3%	1.5 GB	128 GB	25.2 MB	315.9 MB
40	a4/fd5f53	2200116	NFCORE_METATDENOVO:METATDENOVO:PRODIGAL:FORMAT_PRODIGAL_GFF (megahit.prodigal)	COMPLETED	0	2023-10-09 15:23:21.530	2.7s	1s	193.5%	8.4 MB	16.5 MB	106.4 MB	106.3 MB
52	ee/e4f2c2	2201682	NFCORE_METATDENOVO:METATDENOVO:UNPIGZ_GFF (megahit.prodigal_format.gff.gz)	COMPLETED	0	2023-10-09 15:23:25.251	2.3s	0ms	184.6%	3.7 MB	44.6 MB	6.5 MB	50.2 MB
42	47/f42af3	2200126	NFCORE_METATDENOVO:METATDENOVO:KOFAMSCAN:KOFAMSCAN_SCAN (megahit.prodigal)	COMPLETED	0	2023-10-09 15:23:21.533	1h 18m 57s	1h 18m 54s	591.1%	441.3 MB	1.4 GB	860 GB	7.2 GB
47	bc/cc9df0	2361980	NFCORE_METATDENOVO:METATDENOVO:BBMAP_ALIGN (KB2)	COMPLETED	0	2023-10-09 16:42:18.139	4m	3m 59s	641.8%	18.9 GB	42.7 GB	6.9 GB	6.6 GB
48	e7/4b537d	2371157	NFCORE_METATDENOVO:METATDENOVO:BBMAP_ALIGN (KA2)	COMPLETED	0	2023-10-09 16:46:18.196	2m 37s	2m 36s	644.4%	8.5 GB	42.7 GB	4.6 GB	4.3 GB
51	39/4fb111	2377571	NFCORE_METATDENOVO:METATDENOVO:BBMAP_ALIGN (KB1)	COMPLETED	0	2023-10-09 16:48:54.988	4m 56s	4m 55s	651.5%	23.5 GB	42.7 GB	9 GB	8.8 GB
