task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
86	7f/8b6541	1754062	NFCORE_METATDENOVO:METATDENOVO:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (KB2)	CACHED	0	2023-10-07 03:15:36.032	1.5s	0ms	100.0%	21.3 MB	32.1 MB	21.4 MB	9.5 MB
69	02/e8083a	1753931	NFCORE_METATDENOVO:METATDENOVO:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (NA1)	CACHED	0	2023-10-07 03:15:35.936	1.6s	0ms	101.8%	22.4 MB	33 MB	23.1 MB	9.6 MB
70	5a/508a60	1760095	NFCORE_METATDENOVO:METATDENOVO:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (KA1)	CACHED	0	2023-10-07 03:15:52.587	7.5s	7s	145.0%	42.8 MB	255.6 MB	373.4 MB	115.2 KB
67	6c/5f54a6	1747847	NFCORE_METATDENOVO:METATDENOVO:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (NB1)	CACHED	0	2023-10-07 03:15:09.009	27s	17s	143.1%	42.8 MB	255.6 MB	873.4 MB	118.3 KB
88	2d/0b933c	1754814	NFCORE_METATDENOVO:METATDENOVO:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (NB2)	CACHED	0	2023-10-07 03:15:37.583	1.5s	1s	97.6%	18.6 MB	30.3 MB	25.6 MB	9.6 MB
89	ff/112325	2853317	NFCORE_METATDENOVO:METATDENOVO:PROKKA_SUBSETS:PROKKA (rnaspades.format_header.transcript.1)	COMPLETED	0	2023-10-09 21:36:40.875	2m 25s	2m 23s	1245.3%	2.3 GB	34.9 GB	179.6 GB	377.4 MB
90	2d/e744dc	2875718	NFCORE_METATDENOVO:METATDENOVO:PROKKA_SUBSETS:PROKKA (rnaspades.format_header.transcript.2)	COMPLETED	0	2023-10-09 21:39:05.577	2m 24s	2m 23s	1273.5%	2.4 GB	34.9 GB	198.8 GB	376.1 MB
91	05/db90f7	2901546	NFCORE_METATDENOVO:METATDENOVO:PROKKA_SUBSETS:PROKKA (rnaspades.format_header.transcript.3)	COMPLETED	0	2023-10-09 21:41:29.717	2m 25s	2m 23s	1202.1%	3.1 GB	4.9 GB	194.5 GB	372 MB
92	d1/9d1d86	2923226	NFCORE_METATDENOVO:METATDENOVO:PROKKA_SUBSETS:PROKKA (rnaspades.format_header.transcript.4)	COMPLETED	0	2023-10-09 21:43:54.530	2m 32s	2m 32s	1116.1%	2.5 GB	34.9 GB	214.5 GB	375.8 MB
93	a3/d2230b	2945355	NFCORE_METATDENOVO:METATDENOVO:PROKKA_SUBSETS:PROKKA (rnaspades.format_header.transcript.5)	COMPLETED	0	2023-10-09 21:46:26.889	2m 50s	2m 49s	1015.6%	2.3 GB	4.9 GB	260.9 GB	383.2 MB
